DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(1.5m),Dir#1(1.5m),Speed#2(2.5m),Dir#2(2.5m),Speed#3(3.5m),Dir#3(3.5m),Speed#4(4.5m),Dir#4(4.5m),Speed#5(5.5m),Dir#5(5.5m),Speed#6(6.5m),Dir#6(6.5m),Speed#7(7.5m),Dir#7(7.5m),Speed#8(8.5m),Dir#8(8.5m),Speed#9(9.5m),Dir#9(9.5m),Speed#10(10.5m),Dir#10(10.5m),Speed#11(11.5m),Dir#11(11.5m),Speed#12(12.5m),Dir#12(12.5m),Speed#13(13.5m),Dir#13(13.5m),Speed#14(14.5m),Dir#14(14.5m),Speed#15(15.5m),Dir#15(15.5m),
11/4/2006 10:30:00, 11.9,127.6,  5.1,  2.6, 17.823, 29.06,  0.0,  0.0,  0.019, 158.75,  0.040, 298.50,  0.070, 241.98,  0.030, 193.57,  0.078, 268.53,  0.179, 322.94,  0.140, 332.70,  0.116, 277.92,  0.098, 262.95,  0.091, 298.81,  0.104, 250.87,  0.024, 253.07,  0.032, 291.80,  0.072, 286.93,  0.139, 290.27,
11/4/2006 11:00:00, 11.9,127.7,  5.1,  2.6, 17.786, 29.10,  0.0,  0.0,  0.042, 189.69,  0.105, 279.28,  0.068, 275.04,  0.102, 295.56,  0.116, 283.44,  0.181, 346.58,  0.146, 320.85,  0.068, 263.29,  0.091, 268.11,  0.078, 270.73,  0.057, 264.99,  0.074, 270.00,  0.097, 284.89,  0.103, 270.00,  0.177, 306.74,
11/4/2006 11:30:00, 11.9,127.8,  5.1,  2.6, 17.752, 29.12,  0.0,  0.0,  0.060, 227.02,  0.079, 273.62,  0.061, 269.06,  0.103, 268.89,  0.119, 259.82,  0.238, 348.12,  0.208, 340.61,  0.089, 266.78,  0.065, 308.80,  0.075, 276.93,  0.100, 240.61,  0.095, 303.35,  0.125, 311.10,  0.117, 309.81,  0.170, 309.03,
11/4/2006 12:00:00, 11.9,127.7,  5.1,  2.6, 17.734, 29.15,  0.0,  0.0,  0.119, 292.69,  0.137, 294.13,  0.121, 247.23,  0.102, 303.38,  0.128, 298.97,  0.211, 340.02,  0.206, 329.70,  0.081, 245.03,  0.080, 262.79,  0.074, 259.90,  0.092, 270.62,  0.100, 296.82,  0.114, 285.74,  0.108, 287.26,  0.221, 316.65,
11/4/2006 12:30:00, 11.9,127.7,  5.1,  2.6, 17.703, 29.18,  0.0,  0.0,  0.092, 233.38,  0.066, 184.33,  0.068, 269.16,  0.101, 248.51,  0.041, 313.03,  0.207, 344.62,  0.180, 339.15,  0.066, 280.46,  0.051, 281.31,  0.073, 288.43,  0.065, 298.54,  0.033, 354.81,  0.070, 342.60,  0.109, 332.02,  0.223, 319.73,
11/4/2006 13:00:00, 11.9,127.8,  5.1,  2.6, 17.671, 29.20,  0.0,  0.0,  0.067, 275.96,  0.062, 204.90,  0.007, 180.00,  0.082, 305.62,  0.058, 340.94,  0.182, 341.47,  0.194, 347.47,  0.068, 277.65,  0.039, 274.40,  0.064, 304.19,  0.054, 302.80,  0.077, 277.50,  0.101, 307.78,  0.098, 309.21,  0.165, 294.39,
11/4/2006 13:30:00, 11.9,127.7,  5.1,  2.6, 17.649, 29.24,  0.0,  0.0,  0.053, 318.81,  0.048, 271.19,  0.040, 303.69,  0.068, 262.35,  0.032, 270.00,  0.139,   2.06,  0.131, 350.32,  0.093, 222.40,  0.073, 251.57,  0.023, 221.42,  0.033, 334.98,  0.043, 246.97,  0.049, 274.67,  0.025, 310.10,  0.122, 307.34,
11/4/2006 14:00:00, 11.9,127.7,  5.0,  2.6, 17.631, 29.25,  0.0,  0.0,  0.027, 135.00,  0.083, 106.90,  0.034,  98.37,  0.026, 265.60,  0.067,   0.86,  0.148,  10.93,  0.117,  10.35,  0.080, 210.72,  0.044, 205.41,  0.032, 233.84,  0.032, 262.87,  0.055, 283.78,  0.090, 270.00,  0.062, 299.05,  0.182, 309.89,
11/4/2006 14:30:00, 11.9,127.8,  5.0,  2.6, 17.649, 29.19,  0.0,  0.0,  0.037,  22.38,  0.018, 189.46,  0.069, 113.96,  0.052, 254.36,  0.057, 290.67,  0.277, 355.86,  0.145, 351.65,  0.081, 225.00,  0.084, 236.69,  0.083, 235.35,  0.058, 281.89,  0.106, 241.26,  0.123, 300.72,  0.082, 251.57,  0.177, 293.67,
11/4/2006 15:00:00, 11.9,127.7,  5.0,  2.6, 17.636, 29.16,  0.0,  0.0,  0.033, 180.00,  0.038, 309.61,  0.044,  55.22,  0.043, 270.00,  0.062, 304.46,  0.269, 355.73,  0.188,   1.22,  0.045, 199.65,  0.017, 349.99,  0.034, 252.65,  0.053, 252.58,  0.037, 288.92,  0.043, 196.31,  0.031, 283.13,  0.147, 320.24,
