DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),Speed#16(32.5m),Dir#16(32.5m),Speed#17(34.5m),Dir#17(34.5m),Speed#18(36.5m),Dir#18(36.5m),Speed#19(38.5m),Dir#19(38.5m),Speed#20(40.5m),Dir#20(40.5m),
8/19/2015 14:00:00, 11.9,217.9, 41.0,-33.3,  0.000, 25.41,  0.0,  0.0,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/19/2015 15:00:00, 11.9, 41.3, -2.8,-15.4,  0.000, 30.65,  0.0,  0.0,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/19/2015 16:00:00, 11.9,174.4, -1.4,  0.9, 23.308, 28.98,  0.0,  0.0,  0.030, 271.91,  0.044, 280.54,  0.073,  34.99,  0.117,  23.71,  0.054,  73.91,  0.008, 187.13,  0.003, 161.57,  0.017, 176.63,  0.031, 258.69,  0.100, 312.58,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/19/2015 17:00:00, 11.9,174.5, -1.5,  0.9, 23.308, 28.72,  0.0,  0.0,  0.084, 236.12,  0.058, 281.89,  0.062,  43.03,  0.047,  38.09,  0.074,  71.81,  0.030, 268.09,  0.071, 262.67,  0.096, 249.30,  0.091, 250.77,  0.248, 309.92,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/19/2015 18:00:00, 11.9,174.5, -1.5,  0.9, 23.297, 28.73,  0.0,  0.0,  0.092, 211.28,  0.036, 173.66,  0.093,  65.10,  0.066,  94.33,  0.021,  25.35,  0.008,  23.20,  0.044, 170.75,  0.084, 293.20,  0.083, 286.04,  0.233, 306.62,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/19/2015 19:00:00, 11.9,174.4, -1.5,  0.9, 23.285, 28.75,  0.0,  0.0,  0.019, 143.75,  0.076,  88.49,  0.084,  87.95,  0.100,  89.43,  0.106, 139.57,  0.060, 164.58,  0.064, 217.41,  0.004, 270.00,  0.114, 285.74,  0.190, 284.62,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/19/2015 20:00:00, 11.9,174.5, -1.5,  0.9, 23.266, 28.77,  0.0,  0.0,  0.067,  49.21,  0.062,  96.44,  0.080,  54.71,  0.125,  85.88,  0.090, 101.56,  0.113, 142.21,  0.026,  72.26,  0.036, 109.44,  0.011,  63.43,  0.181, 283.42,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/19/2015 21:00:00, 11.9,174.5, -1.5,  0.9, 23.261, 28.77,  0.0,  0.0,  0.067,  29.64,  0.095,  77.86,  0.056,  90.00,  0.094,  88.78,  0.123,  90.00,  0.077, 113.89,  0.064,  28.97,  0.022, 243.43,  0.017, 190.01,  0.170, 302.01,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/19/2015 22:00:00, 11.9,174.5, -1.5,  0.9, 23.256, 28.73,  0.0,  0.0,  0.062,  57.60,  0.086,  54.46,  0.106,  70.20,  0.092,  93.11,  0.076,  99.83,  0.049,  88.83,  0.040, 278.53,  0.037, 239.30,  0.038, 322.52,  0.176, 278.82,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/19/2015 23:00:00, 11.9,174.4, -1.5,  0.9, 23.251, 28.72,  0.0,  0.0,  0.090,  62.30,  0.129,  48.77,  0.159,  38.60,  0.139,  70.26,  0.117,  82.15,  0.104,  93.85,  0.019,  90.00,  0.040, 194.38,  0.071, 167.74,  0.153, 263.99,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/20/2015 00:00:00, 11.9,174.3, -1.5,  0.9, 23.270, 28.73,  0.0,  0.0,  0.090,  46.35,  0.137,  33.11,  0.143,  57.53,  0.131,  59.11,  0.075,  80.04,  0.016, 108.43,  0.035, 329.04,  0.024, 297.65,  0.079, 323.28,  0.183, 258.01,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/20/2015 01:00:00, 11.9,174.4, -1.5,  0.9, 23.283, 28.71,  0.0,  0.0,  0.098,  61.86,  0.077,  56.73,  0.134,  44.40,  0.066,  64.98,  0.074,  78.23,  0.075, 105.52,  0.013, 108.43,  0.009, 122.01,  0.006, 161.57,  0.227, 256.51,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/20/2015 02:00:00, 11.9,174.4, -1.5,  0.9, 23.307, 28.70,  0.0,  0.0,  0.096,  93.58,  0.082,  70.02,  0.129,  36.52,  0.153,  58.39,  0.105,  76.76,  0.051,  74.05,  0.024, 270.00,  0.042, 121.43,  0.010, 113.96,  0.259, 268.89,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/20/2015 03:00:00, 11.9,174.4, -1.5,  0.9, 23.322, 28.68,  0.0,  0.0,  0.071,  42.71,  0.077,  42.37,  0.057,  34.25,  0.103,  41.45,  0.102,  72.98,  0.114,  76.33,  0.059, 127.45,  0.092, 231.15,  0.042, 222.09,  0.250, 267.48,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/20/2015 04:00:00, 11.9,174.4, -1.5,  0.9, 23.316, 28.67,  0.0,  0.0,  0.053,  37.30,  0.084,  41.12,  0.039,  36.57,  0.040,  11.59,  0.052,  64.92,  0.054, 118.95,  0.038, 219.61,  0.085, 201.43,  0.065, 235.58,  0.190, 257.86,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/20/2015 05:00:00, 11.9,174.3, -1.5,  0.9, 23.306, 28.66,  0.0,  0.0,  0.053,  58.11,  0.079,  42.95,  0.103,  13.50,  0.081,  53.56,  0.075,  77.64,  0.038,  56.73,  0.058, 226.40,  0.076, 225.00,  0.111, 216.56,  0.234, 234.21,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/20/2015 06:00:00, 11.9,174.4, -1.5,  0.9, 23.272, 28.66,  0.0,  0.0,  0.035,  34.59,  0.063,  66.68,  0.051, 110.56,  0.041, 105.75,  0.058,  67.83,  0.044,  69.90,  0.048,  55.98,  0.025, 345.96,  0.079, 247.66,  0.200, 265.40,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/20/2015 07:00:00, 11.9,174.4, -1.5,  0.9, 23.258, 28.66,  0.0,  0.0,  0.046,  81.16,  0.099,  81.30,  0.136,  76.78,  0.094,  47.15,  0.063,  67.52,  0.073,  55.65,  0.070, 358.36,  0.058, 281.89,  0.061, 262.41,  0.202, 263.75,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/20/2015 08:00:00, 11.9,174.4, -1.5,  0.9, 23.222, 28.66,  0.0,  0.0,  0.110, 101.51,  0.126, 101.49,  0.117,  77.15,  0.156,  84.47,  0.140,  92.45,  0.153,  86.63,  0.107, 124.73,  0.069, 151.59,  0.028, 198.43,  0.186, 254.39,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/20/2015 09:00:00, 11.9,174.4, -1.5,  0.9, 23.204, 28.66,  0.0,  0.0,  0.100,  71.38,  0.119,  82.76,  0.124,  62.61,  0.144,  73.07,  0.209,  84.23,  0.208,  90.00,  0.104,  90.00,  0.044,  93.90,  0.016, 235.30,  0.277, 243.43,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/20/2015 10:00:00, 11.9,174.3, -1.5,  0.9, 23.192, 28.68,  0.0,  0.0,  0.183, 103.88,  0.202,  91.42,  0.197,  85.94,  0.192,  77.99,  0.155,  68.88,  0.164,  62.81,  0.151,  95.33,  0.078, 114.26,  0.025, 143.13,  0.196, 241.34,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
8/20/2015 11:00:00, 11.9,174.4, -1.5,  0.8, 23.196, 28.69,  0.0,  0.0,  0.138,  92.90,  0.195,  68.31,  0.210,  83.99,  0.187,  82.30,  0.248,  73.10,  0.190,  79.10,  0.169, 101.58,  0.070, 119.13,  0.068, 102.80,  0.214, 226.90,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
