DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),Speed#16(32.5m),Dir#16(32.5m),Speed#17(34.5m),Dir#17(34.5m),Speed#18(36.5m),Dir#18(36.5m),Speed#19(38.5m),Dir#19(38.5m),Speed#20(40.5m),Dir#20(40.5m)
12/14/2015 16:00,11.9,271.2,-3.3,7.5,20.827,28.81,0,0,0.045,245.14,0.073,178.43,0.008,246.8,0.054,102.76,0.038,130.76,0.047,151.78,0.039,154.09,0.053,198.78,0.37,288.92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/14/2015 17:00,11.9,271.1,-3.5,7.5,20.796,27.79,0,0,0.032,198.43,0.025,111.37,0.088,135.92,0.044,148.13,0.038,123.27,0.021,180,0.013,221.99,0.054,247.22,0.381,291.1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/14/2015 18:00,11.9,270.9,-3.5,7.5,20.756,27.76,0,0,0.012,70.02,0.022,158.2,0.029,176.05,0.024,182.39,0.024,165.38,0.016,176.42,0.036,239.86,0.1,259.03,0.416,288.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/14/2015 19:00,11.9,271.1,-3.5,7.5,20.743,27.76,0,0,0.052,75.43,0.068,97.65,0.02,84.29,0.045,23.7,0.083,21.29,0.119,11.59,0.117,16.42,0.066,343.22,0.408,300.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/14/2015 20:00,11.9,271,-3.5,7.5,20.676,27.79,0,0,0.086,314.06,0.004,213.69,0.044,316.85,0.029,329.04,0.037,222.8,0.039,211.22,0.07,239.04,0.107,243.43,0.36,290.3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/14/2015 21:00,11.9,271,-3.5,7.5,20.653,27.79,0,0,0.13,240.09,0.098,253.97,0.074,246.19,0.065,231.89,0.037,239.3,0.064,223.73,0.079,228.07,0.106,254.65,0.458,292.87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/14/2015 22:00,11.9,271.1,-3.5,7.5,20.612,27.78,0,0,0.057,47.12,0.057,97,0.072,51.22,0.089,80.96,0.1,77.91,0.072,89.2,0.115,104.64,0.069,167.38,0.333,292.63,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/14/2015 23:00,11.9,270.9,-3.5,7.5,20.606,27.77,0,0,0.221,272.59,0.203,242.81,0.13,237.53,0.092,215.25,0.154,225,0.174,213.51,0.176,220.85,0.209,223.25,0.439,284.26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 0:00,11.9,271,-3.5,7.5,20.619,27.76,0,0,0.196,257.03,0.202,242.93,0.205,245.81,0.204,245.32,0.16,247.6,0.164,247.35,0.178,249.63,0.232,248.52,0.499,266.32,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 1:00,11.9,270.9,-3.5,7.5,20.622,27.75,0,0,0.137,226.77,0.163,252.9,0.083,226.47,0.102,246.95,0.13,270,0.078,225,0.105,235.1,0.125,247.34,0.379,259.52,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 2:00,11.9,271,-3.5,7.5,20.631,27.74,0,0,0.075,212.01,0.07,250.02,0.047,225.86,0.12,246.43,0.141,248.35,0.109,251.23,0.139,237.34,0.134,236.55,0.473,265.03,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 3:00,11.9,271,-3.4,7.5,20.615,27.73,0,0,0.182,242.45,0.165,247.62,0.126,233.04,0.22,229.43,0.208,224.61,0.168,221.38,0.187,221.1,0.184,230.51,0.45,266.56,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 4:00,11.9,271,-3.5,7.5,20.591,27.73,0,0,0.187,247.4,0.129,250.58,0.144,230.91,0.147,239.24,0.159,210.59,0.148,218.42,0.132,222.24,0.13,240.47,0.456,271.88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 5:00,11.9,271,-3.5,7.5,20.566,27.72,0,0,0.031,101.31,0.033,125.13,0.034,90,0.112,94.59,0.075,83.91,0.082,64.69,0.062,81.61,0.017,197.35,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 6:00,11.9,271.1,-3.5,7.5,20.533,27.73,0,0,0.056,127.69,0.061,178.12,0.08,111.14,0.074,87.68,0.133,96.48,0.091,103.28,0.103,105.79,0.058,135,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 7:00,11.9,271,-3.5,7.5,20.538,27.7,0,0,0.084,206.87,0.053,195.35,0.033,178.26,0.021,185.44,0.045,213.34,0.076,214.32,0.047,203.84,0.114,243.43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 8:00,11.9,271.1,-3.4,7.5,20.515,27.7,0,0,0.057,237.14,0.017,162.65,0.057,245.22,0.088,291.92,0.062,288.73,0.023,0,0.003,135,0.063,269.09,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 9:00,11.9,271,-3.5,7.5,20.545,27.66,0,0,0.037,105.52,0.024,192.26,0.005,53.13,0.019,98.97,0.033,75.96,0.077,63.1,0.068,82.35,0.064,261.87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 10:00,11.9,270.9,-3.4,7.5,20.583,27.61,0,0,0.069,247.13,0.049,220.86,0.089,207.43,0.054,236.31,0.091,217,0.102,215.86,0.074,211.76,0.11,232.4,0.417,264.91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 11:00,11.9,271.1,-3.4,7.5,20.617,27.64,0,0,0.084,19.52,0.011,333.43,0.087,146.67,0.064,109.29,0.058,93.95,0.048,86.42,0.05,115.02,0.06,231.79,0.361,264.43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 12:00,11.9,271.1,-3.4,7.5,20.68,27.65,0,0,0.078,86.33,0.06,94.76,0.061,111.1,0.054,97.39,0.093,77.01,0.077,110.56,0.093,135,0.094,198.63,0.328,263.35,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 13:00,11.9,270.9,-3.5,7.5,20.749,27.65,0,0,0.112,256.09,0.12,228.05,0.183,238.66,0.15,233.97,0.164,221.28,0.162,204.03,0.163,202.78,0.161,215.37,0.423,275.02,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 14:00,11.9,271,-3.5,7.5,20.791,27.64,0,0,0.137,248.12,0.113,241.39,0.121,239.61,0.152,237.88,0.109,206.1,0.103,213.07,0.144,225,0.165,218.61,0.439,272.74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/15/2015 15:00,11.9,271,-3.4,7.5,20.845,27.65,0,0,0.129,238.28,0.146,236.2,0.161,216.16,0.15,212.74,0.172,209.99,0.15,221.22,0.159,213.49,0.181,215.54,0.422,288.95,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
