DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(1.5m),Dir#1(1.5m),Speed#2(2.5m),Dir#2(2.5m),Speed#3(3.5m),Dir#3(3.5m),Speed#4(4.5m),Dir#4(4.5m),Speed#5(5.5m),Dir#5(5.5m),Speed#6(6.5m),Dir#6(6.5m),Speed#7(7.5m),Dir#7(7.5m),Speed#8(8.5m),Dir#8(8.5m),Speed#9(9.5m),Dir#9(9.5m),Speed#10(10.5m),Dir#10(10.5m),Speed#11(11.5m),Dir#11(11.5m),Speed#12(12.5m),Dir#12(12.5m),Speed#13(13.5m),Dir#13(13.5m),Speed#14(14.5m),Dir#14(14.5m),Speed#15(15.5m),Dir#15(15.5m),Speed#16(16.5m),Dir#16(16.5m),Speed#17(17.5m),Dir#17(17.5m),Speed#18(18.5m),Dir#18(18.5m),Speed#19(19.5m),Dir#19(19.5m),Speed#20(20.5m),Dir#20(20.5m),Speed#21(21.5m),Dir#21(21.5m),Speed#22(22.5m),Dir#22(22.5m),Speed#23(23.5m),Dir#23(23.5m),Speed#24(24.5m),Dir#24(24.5m),Speed#25(25.5m),Dir#25(25.5m),Speed#26(26.5m),Dir#26(26.5m),Speed#27(27.5m),Dir#27(27.5m),Speed#28(28.5m),Dir#28(28.5m),Speed#29(29.5m),Dir#29(29.5m),Speed#30(30.5m),Dir#30(30.5m),Speed#31(31.5m),Dir#31(31.5m),Speed#32(32.5m),Dir#32(32.5m),Speed#33(33.5m),Dir#33(33.5m),Speed#34(34.5m),Dir#34(34.5m),Speed#35(35.5m),Dir#35(35.5m),Speed#36(36.5m),Dir#36(36.5m),Speed#37(37.5m),Dir#37(37.5m),Speed#38(38.5m),Dir#38(38.5m),Speed#39(39.5m),Dir#39(39.5m),Speed#40(40.5m),Dir#40(40.5m)
3/27/2012 22:00,13.9,123.2,4.8,-1.3,25.242,26.42,0,0,0.225,14.96,0.049,1.17,0.068,79.85,0.062,1.85,0.081,65.03,0.017,356.63,0.093,60.95,0.046,106.46,0.053,70.2,0.108,48.01,0.086,44.53,0.035,50.83,0.058,46.4,0.049,25.51,0.029,323.53,0.017,256.76,0.046,40.6,0.046,4.97,0.03,325.78,0.021,188.13,0.125,219.81,0.403,209.74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/27/2012 23:00,13.8,123,4.9,-1.4,25.272,26.42,0,0,0.11,11.51,0.046,12.53,0.106,61.26,0.081,66.61,0.048,55.98,0.04,0,0.011,0,0.022,327.72,0.047,36.38,0.033,25.02,0.071,10.52,0.024,340.82,0.033,195.71,0.026,94.4,0.052,54.46,0.043,27.76,0.036,7.91,0.046,40.6,0.01,293.96,0.038,208.61,0.164,190.56,0.408,206.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/28/2012 0:00,13.9,123.1,4.9,-1.4,25.309,26.42,0,0,0.084,21.04,0.081,43.99,0.078,52.84,0.096,57.8,0.021,41.19,0.008,140.19,0.036,75.58,0.026,305.54,0.116,68.75,0.1,90,0.072,99.59,0.044,157.48,0.053,113.2,0.074,75.22,0.066,32.01,0.056,17.78,0.041,36.03,0.03,55.78,0.014,320.71,0.06,303.42,0.08,240.88,0.287,217.63,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/28/2012 1:00,13.8,123.2,4.8,-1.4,25.355,26.42,0,0,0.142,35.26,0.044,91.3,0.029,316.4,0.026,8.75,0.015,93.81,0.012,14.04,0.044,148.82,0.061,175.31,0.057,99.13,0.117,91.47,0.047,93.65,0.047,53.62,0.056,13.54,0.044,10.54,0.046,8.84,0.026,355.6,0.037,29.36,0.058,28.77,0.016,322.43,0.013,161.57,0.104,195.11,0.325,220.26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/28/2012 2:00,13.8,123.2,4.8,-1.4,25.386,26.42,0,0,0.163,19.77,0.102,104.17,0.021,270,0.055,28.44,0.014,355.91,0.038,61.39,0.075,7.7,0.082,31.56,0.049,50.79,0.026,96.58,0.047,154.54,0.001,180,0.038,169.29,0.04,159.27,0.046,66.8,0.031,45,0.028,25.64,0.052,345.43,0.068,301.83,0.049,292.89,0.105,222.31,0.42,215.39,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/28/2012 3:00,13.8,123.2,4.8,-1.4,25.416,26.42,0,0,0.072,340.56,0.014,33.69,0.032,270,0.045,91.27,0.041,188.33,0.049,284.32,0.067,56.55,0.048,351.53,0.038,334.8,0.036,257.12,0.032,200.14,0.03,208.3,0.048,138.37,0.08,191.59,0.06,209.15,0.058,226.4,0.056,252.22,0.051,313.41,0.043,297.76,0.031,264.47,0.078,222.92,0.296,229.11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/28/2012 4:00,13.9,123,4.9,-1.5,25.416,26.42,0,0,0.075,313.92,0.075,186.09,0.017,25.02,0.016,111.8,0.014,45,0.041,322,0.044,292.52,0.042,30.26,0.031,47.6,0.039,272.94,0.03,133.67,0.035,154.89,0.043,232.59,0.074,211.1,0.071,195.61,0.036,239.86,0.04,312.95,0.032,313.73,0.041,247.17,0.06,214.76,0.124,235.54,0.273,240.15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/28/2012 5:00,13.8,123.2,4.8,-1.5,25.421,26.42,0,0,0.125,348.96,0.005,338.2,0.069,321.47,0.064,204.15,0.047,278.65,0.072,270,0.089,284.35,0.064,28.18,0.059,270.97,0.037,233.75,0.024,167.74,0.012,145.01,0.036,26.57,0.058,281.89,0.107,266.26,0.052,302.47,0.054,277.39,0.06,269.05,0.053,262.48,0.077,272.23,0.089,270,0.158,265.66,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/28/2012 6:00,13.8,123.2,4.8,-1.4,25.42,26.42,0,0,0.156,5.16,0.052,1.1,0.02,32.91,0.008,187.13,0.025,11.31,0.015,238.39,0.063,358.18,0.06,284.5,0.042,310.16,0.082,321.45,0.059,342.18,0.051,299.6,0.065,293.43,0.061,277.59,0.064,296.97,0.113,297.47,0.137,290.02,0.082,284.04,0.077,292.91,0.081,307.44,0.076,265.49,0.2,255.55,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/28/2012 7:00,13.9,123.2,4.8,-1.4,25.411,26.42,0,0,0.131,343.09,0.071,19.71,0.098,330.04,0.016,3.58,0.03,21.45,0.051,327.88,0.022,320.53,0.045,276.34,0.061,313.67,0.087,334.03,0.119,347.37,0.077,318.67,0.098,339.72,0.125,313.38,0.114,289.38,0.065,299.31,0.087,295.1,0.073,294.12,0.069,326.77,0.072,335.22,0.091,239.47,0.203,216.98,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
