DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(1.5m),Dir#1(1.5m),Speed#2(2.5m),Dir#2(2.5m),Speed#3(3.5m),Dir#3(3.5m),Speed#4(4.5m),Dir#4(4.5m),Speed#5(5.5m),Dir#5(5.5m),Speed#6(6.5m),Dir#6(6.5m),Speed#7(7.5m),Dir#7(7.5m),Speed#8(8.5m),Dir#8(8.5m),Speed#9(9.5m),Dir#9(9.5m),Speed#10(10.5m),Dir#10(10.5m),Speed#11(11.5m),Dir#11(11.5m),Speed#12(12.5m),Dir#12(12.5m),Speed#13(13.5m),Dir#13(13.5m),Speed#14(14.5m),Dir#14(14.5m),Speed#15(15.5m),Dir#15(15.5m),Speed#16(16.5m),Dir#16(16.5m),Speed#17(17.5m),Dir#17(17.5m),Speed#18(18.5m),Dir#18(18.5m),Speed#19(19.5m),Dir#19(19.5m),Speed#20(20.5m),Dir#20(20.5m)
11/3/2006 18:00,11.9,95.9,-2.8,3.5,18.106,29.25,0,0,0.05,91.15,0.112,90.51,0.044,181.3,0.095,179.4,0.091,146.66,0.107,155.6,0.182,129.89,0.122,147.75,0.161,146.41,0.171,156.14,0.144,198.18,0.307,261.4,0.189,251.85,0.096,238.63,0.038,63.43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/3/2006 18:30,11.9,95.8,-2.8,3.4,18.111,29.26,0,0,0.032,46.27,0.151,163.01,0.165,150.17,0.139,157.66,0.185,167.17,0.139,143.79,0.09,146.84,0.14,190.67,0.068,156.47,0.08,157.93,0.131,172.12,0.15,195.89,0.094,173.86,0.15,211.88,0.039,199.36,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/3/2006 19:00,11.9,95.8,-2.8,3.4,18.117,29.26,0,0,0.107,122.8,0.081,114.97,0.098,150.04,0.135,167.2,0.108,152.96,0.151,130.97,0.115,127.96,0.19,134.79,0.171,162.31,0.134,155.34,0.136,151.93,0.167,219.89,0.129,179.11,0.19,193.09,0.015,262.41,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/3/2006 19:30,11.9,95.9,-2.8,3.4,18.106,29.25,0,0,0.034,135,0.112,138.62,0.107,192.36,0.17,156.45,0.122,143.32,0.083,135,0.084,186.87,0.178,168,0.16,142.13,0.152,143.58,0.149,185.02,0.095,230.12,0.119,222.95,0.182,214.48,0.083,223.06,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/3/2006 20:00,11.9,95.8,-2.8,3.4,18.083,29.23,0,0,0.139,197.13,0.167,127.21,0.09,137.25,0.033,252.12,0.078,202.62,0.048,209.74,0.017,154.98,0.091,186.34,0.099,128.03,0.193,165.89,0.132,200.35,0.182,232.82,0.144,247.9,0.127,238.57,0.11,252.06,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/3/2006 20:30,11.9,95.9,-2.8,3.4,18.079,29.23,0,0,0.061,225,0.151,148.84,0.134,157.25,0.09,163.18,0.054,233.34,0.162,158.2,0.094,179.39,0.098,185.89,0.102,137.39,0.081,120.36,0.098,178.25,0.19,244.11,0.258,248.4,0.192,217.59,0.091,202.62,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/3/2006 21:00,11.9,95.9,-2.8,3.4,18.047,29.22,0,0,0.012,184.76,0.039,238.78,0.096,170.44,0.115,181,0.118,201.8,0.1,156.5,0.1,142.33,0.096,164.95,0.172,188.04,0.131,155.59,0.074,233.29,0.333,261.19,0.166,277.98,0.124,247.77,0.051,275.6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/3/2006 21:30,11.9,95.9,-2.8,3.4,18.031,29.21,0,0,0.079,182.17,0.067,99.46,0.023,180,0.11,164.2,0.077,155.43,0.092,178.75,0.049,68.63,0.087,25.1,0.129,19.98,0.095,42.44,0.059,355.16,0.119,302.62,0.172,312.41,0.114,286.84,0.091,315.44,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/3/2006 22:00,11.9,95.9,-2.8,3.4,18.009,29.2,0,0,0.059,194.74,0.012,250.02,0.064,206.16,0.06,220.29,0.028,261.87,0.047,206.57,0.121,182.84,0.056,207.47,0.053,260.18,0.133,130.41,0.082,165.96,0.311,277.4,0.332,275.18,0.125,286.7,0.054,277.39,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
11/3/2006 22:30,11.9,95.8,-2.8,3.4,17.983,29.15,0,0,0.031,159.23,0.006,170.54,0.056,288.76,0.138,254.85,0.075,273.05,0.05,305.27,0.069,1.66,0.021,232.59,0.024,270,0.015,109.65,0.058,61.23,0.064,241.82,0.12,246.86,0.178,278.4,0.123,342.45,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
