DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),
1/15/2016 11:00:00, 11.9,114.2,-11.7,  0.4, 20.067, 26.96,  0.0,  0.0,  0.090,  95.08,  0.074,  85.36,  0.097,  36.63,  0.071,  75.38,  0.087,  66.97,  0.039,  62.78,  0.027, 113.75,  0.017, 100.01,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/15/2016 12:00:00, 11.9,114.2,-11.7,  0.4, 20.110, 26.92,  0.0,  0.0,  0.036,  77.12,  0.062,  58.88,  0.028, 106.50,  0.052, 131.91,  0.039, 142.25,  0.033, 215.13,  0.043, 142.59,  0.096, 126.51,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/15/2016 13:00:00, 11.9,114.2,-11.7,  0.4, 20.136, 26.93,  0.0,  0.0,  0.066,  64.98,  0.041,  15.75,  0.047, 173.93,  0.031, 148.39,  0.039, 142.25,  0.055,  22.38,  0.058, 117.90,  0.193, 109.37,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/15/2016 14:00:00, 11.9,114.2,-11.7,  0.5, 20.168, 26.96,  0.0,  0.0,  0.021, 349.22,  0.034,  49.76,  0.052, 342.26,  0.059, 347.37,  0.050, 292.44,  0.011, 174.81,  0.040, 100.18,  0.161,  99.99,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/15/2016 15:00:00, 11.9,114.2,-11.7,  0.4, 20.197, 27.00,  0.0,  0.0,  0.015,  97.59,  0.033, 305.13,  0.015, 246.80,  0.065, 249.34,  0.042, 239.74,  0.034, 166.37,  0.030,  66.80,  0.159,  78.41,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/15/2016 16:00:00, 11.9,114.2,-11.7,  0.5, 20.223, 27.04,  0.0,  0.0,  0.049, 305.94,  0.036, 321.84,  0.045, 315.91,  0.064, 335.85,  0.030,   0.00,  0.005, 233.13,  0.028, 139.40,  0.144, 104.91,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/15/2016 17:00:00, 11.9,114.2,-11.7,  0.4, 20.217, 27.11,  0.0,  0.0,  0.053, 290.81,  0.095, 334.51,  0.147, 318.85,  0.098, 294.20,  0.016, 330.26,  0.019, 338.75,  0.010, 156.04,  0.062,  21.63,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/15/2016 18:00:00, 11.9,114.2,-11.7,  0.4, 20.187, 27.15,  0.0,  0.0,  0.147, 312.25,  0.054, 236.31,  0.004, 243.43,  0.006, 141.34,  0.020, 267.14,  0.035,   1.64,  0.052, 153.92,  0.095, 133.73,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/15/2016 19:00:00, 11.9,114.1,-11.7,  0.4, 20.167, 27.16,  0.0,  0.0,  0.089, 316.82,  0.003, 315.00,  0.049,  40.86,  0.042,  12.38,  0.038,  42.88,  0.042,  61.61,  0.092, 105.69,  0.234, 118.53,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
1/15/2016 20:00:00, 11.9,114.2,-11.7,  0.4, 20.135, 27.19,  0.0,  0.0,  0.086,  21.18,  0.112,  82.81,  0.072, 101.15,  0.047, 122.01,  0.060,  88.09,  0.064,  86.42,  0.109,  92.10,  0.169, 107.90,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,
