DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.0m),Dir#1(2.0m),Speed#2(3.5m),Dir#2(3.5m),Speed#3(5.0m),Dir#3(5.0m),Speed#4(6.5m),Dir#4(6.5m),Speed#5(8.0m),Dir#5(8.0m),Speed#6(9.5m),Dir#6(9.5m),Speed#7(11.0m),Dir#7(11.0m),Speed#8(12.5m),Dir#8(12.5m),Speed#9(14.0m),Dir#9(14.0m),Speed#10(15.5m),Dir#10(15.5m),Speed#11(17.0m),Dir#11(17.0m),Speed#12(18.5m),Dir#12(18.5m),Speed#13(20.0m),Dir#13(20.0m),Speed#14(21.5m),Dir#14(21.5m),Speed#15(23.0m),Dir#15(23.0m),Speed#16(24.5m),Dir#16(24.5m),Speed#17(26.0m),Dir#17(26.0m),Speed#18(27.5m),Dir#18(27.5m),Speed#19(29.0m),Dir#19(29.0m),Speed#20(30.5m),Dir#20(30.5m),Speed#21(32.0m),Dir#21(32.0m),Speed#22(33.5m),Dir#22(33.5m),Speed#23(35.0m),Dir#23(35.0m),Speed#24(36.5m),Dir#24(36.5m),
1/17/2008 13:00:00, 11.7, 90.0,  0.0,  0.0, 37.564, 26.73,  0.0,  0.0,  0.237, 180.97,  0.235, 186.10,  0.211, 182.71,  0.203, 202.64,  0.205, 195.26,  0.233, 191.12,  0.217, 180.79,  0.218, 191.62,  0.181, 187.28,  0.183, 189.10,  0.197, 187.59,  0.184, 185.62,  0.217, 191.67,  0.209, 193.57,  0.191, 196.15,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.211, 123.61,-99.000, -99.00,-99.000, -99.00,
1/17/2008 13:30:00, 11.7, 90.0,  0.0,  0.0, 37.556, 26.74,  0.0,  0.0,  0.221, 179.74,  0.190, 189.71,  0.156, 195.19,  0.185, 182.17,  0.128, 180.45,  0.164, 194.12,  0.165, 192.94,  0.180, 196.43,  0.129, 184.43,  0.177, 185.84,  0.200, 176.85,  0.142, 178.39,  0.163, 178.59,  0.173, 184.98,  0.197, 184.96,  0.180, 194.50,  0.243, 177.41,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.190,  95.74,-99.000, -99.00,-99.000, -99.00,
1/17/2008 14:00:00, 11.7, 90.0,  0.0,  0.0, 37.547, 26.74,  0.0,  0.0,  0.245, 182.57,  0.163, 187.73,  0.186, 196.88,  0.157, 181.82,  0.154, 191.24,  0.158, 191.31,  0.176, 196.48,  0.201, 172.56,  0.185, 177.21,  0.203, 193.08,  0.159, 180.00,  0.172, 195.17,  0.158, 203.96,  0.185, 191.55,  0.151, 204.70,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.125, 129.16,-99.000, -99.00,-99.000, -99.00,
1/17/2008 14:30:00, 11.7, 90.0,  0.0,  0.0, 37.530, 26.74,  0.0,  0.0,  0.181, 166.27,  0.186, 166.34,  0.139, 190.75,  0.177, 180.00,  0.154, 196.56,  0.126, 190.06,  0.115, 186.01,  0.121, 176.69,  0.131, 202.05,  0.142, 190.52,  0.154, 185.60,  0.111, 203.33,  0.139, 194.53,  0.123, 189.85,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.170, 129.98,-99.000, -99.00,-99.000, -99.00,
1/17/2008 15:00:00, 11.7, 90.0,  0.0,  0.0, 37.511, 26.74,  0.0,  0.0,  0.149, 164.48,  0.120, 184.29,  0.099, 180.00,  0.113, 175.95,  0.103, 195.26,  0.114, 188.06,  0.136, 175.38,  0.124, 180.00,  0.132, 187.82,  0.101, 210.87,  0.146, 177.26,  0.154, 183.72,  0.164, 195.90,  0.130, 191.57,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.162, 122.42,-99.000, -99.00,-99.000, -99.00,
1/17/2008 15:30:00, 11.7, 90.0,  0.0,  0.0, 37.505, 26.73,  0.0,  0.0,  0.149, 156.70,  0.105, 164.51,  0.098, 185.25,  0.064, 182.68,  0.055, 167.47,  0.032, 180.00,  0.075, 180.00,  0.096, 169.16,  0.088, 176.75,  0.085, 162.85,  0.099, 191.08,  0.145, 187.13,  0.147, 172.97,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.197, 104.67,-99.000, -99.00,-99.000, -99.00,
1/17/2008 16:00:00, 11.7, 90.0,  0.0,  0.0, 37.494, 26.73,  0.0,  0.0,  0.173, 163.55,  0.125, 136.95,  0.074, 133.90,  0.031, 174.47,  0.055, 170.54,  0.142, 171.47,  0.124, 178.61,  0.056, 219.94,  0.096, 173.40,  0.090, 158.55,  0.099, 158.09,  0.125, 174.97,  0.124, 159.66,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.203, 126.19,-99.000, -99.00,-99.000, -99.00,
1/17/2008 16:30:00, 11.7, 90.0,  0.0,  0.0, 37.488, 26.73,  0.0,  0.0,  0.152, 147.36,  0.056, 165.47,  0.114, 158.39,  0.075, 157.20,  0.090, 176.19,  0.116, 198.59,  0.088, 180.00,  0.107, 168.17,  0.148, 169.90,  0.200, 157.93,  0.183, 165.13,  0.214, 164.02,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.380, 100.45,-99.000, -99.00,-99.000, -99.00,
1/17/2008 17:00:00, 11.7, 90.0,  0.0,  0.0, 37.474, 26.73,  0.0,  0.0,  0.164, 161.12,  0.066, 158.52,  0.028, 237.99,  0.064, 136.27,  0.036, 152.02,  0.078, 169.70,  0.050, 211.16,  0.106, 165.83,  0.090, 165.19,  0.089, 166.28,  0.059, 189.78,  0.070, 170.94,  0.105, 157.09,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.342, 100.78,-99.000, -99.00,-99.000, -99.00,
1/17/2008 17:30:00, 11.7, 90.0,  0.0,  0.0, 37.460, 26.73,  0.0,  0.0,  0.177, 149.37,  0.084, 153.13,  0.053, 127.30,  0.097, 115.77,  0.066, 140.53,  0.058, 147.68,  0.082, 150.00,  0.073, 172.09,  0.122, 150.08,  0.128, 157.45,  0.109, 176.85,  0.131, 161.70,  0.165, 162.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.226,  91.52,-99.000, -99.00,-99.000, -99.00,
1/17/2008 18:00:00, 11.7, 90.0,  0.0,  0.0, 37.452, 26.73,  0.0,  0.0,  0.149, 130.64,  0.109, 147.77,  0.043, 154.03,  0.038, 119.93,  0.043, 138.81,  0.069, 145.62,  0.098, 144.53,  0.070, 155.62,  0.090, 158.55,  0.086, 127.93,  0.065, 174.73,  0.108, 146.75,  0.083, 155.90,  0.119, 168.88,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.310,  93.14,-99.000, -99.00,-99.000, -99.00,
1/17/2008 18:30:00, 11.7, 90.0,  0.0,  0.0, 37.444, 26.73,  0.0,  0.0,  0.030, 122.62,  0.067,  94.27,  0.101, 117.84,  0.034,  81.63,  0.035, 111.50,  0.077, 113.59,  0.090, 135.45,  0.097, 138.76,  0.093, 133.26,  0.056, 180.00,  0.088, 137.77,  0.049, 101.77,  0.053, 164.65,  0.103, 146.93,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.298,  92.50,-99.000, -99.00,-99.000, -99.00,
1/17/2008 19:00:00, 11.7, 90.0,  0.0,  0.0, 37.438, 26.73,  0.0,  0.0,  0.026, 159.44,  0.012, 325.01,  0.024,  65.56,  0.009,  77.47,  0.023,  77.20,  0.031, 163.30,  0.067, 168.86,  0.073, 159.08,  0.054, 123.69,  0.072, 138.96,  0.065, 185.27,  0.046, 181.25,  0.103, 188.91,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.137, 136.18,  0.279, 100.54,-99.000, -99.00,-99.000, -99.00,
1/17/2008 19:30:00, 11.7, 90.0,  0.0,  0.0, 37.437, 26.73,  0.0,  0.0,  0.059, 126.10,  0.019,  86.99,  0.065,  95.27,  0.073, 122.17,  0.056,  74.48,  0.053,  90.00,  0.136, 119.95,  0.087, 124.24,  0.087, 117.45,  0.140, 115.29,  0.102, 130.24,  0.126, 127.60,  0.100, 150.11,  0.113, 124.53,  0.105, 115.35,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.298,  85.57,-99.000, -99.00,-99.000, -99.00,
1/17/2008 20:00:00, 11.7, 90.0,  0.0,  0.0, 37.433, 26.73,  0.0,  0.0,  0.110, 157.62,  0.074, 128.42,  0.110, 119.36,  0.034, 112.75,  0.049, 135.83,  0.057, 111.61,  0.042,  77.62,  0.090,  95.71,  0.054, 147.77,  0.066, 127.04,  0.079,  99.46,  0.111, 114.02,  0.092, 112.95,  0.095,  97.87,  0.066, 158.52,  0.080,  95.71,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.272,  91.68,-99.000, -99.00,-99.000, -99.00,
1/17/2008 20:30:00, 11.7, 90.0,  0.0,  0.0, 37.433, 26.72,  0.0,  0.0,  0.067, 123.45,  0.092, 123.52,  0.021, 127.41,  0.037,  62.74,  0.022,  18.43,  0.055, 102.53,  0.022,  21.80,  0.020,  63.43,  0.039, 187.31,  0.037, 169.00,  0.076, 190.57,  0.057, 144.34,  0.059, 122.62,  0.057,  76.70,  0.070,  98.25,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.218,  93.15,-99.000, -99.00,-99.000, -99.00,
1/17/2008 21:00:00, 11.7, 90.0,  0.0,  0.0, 37.435, 26.72,  0.0,  0.0,  0.073, 157.32,  0.079, 180.00,  0.059, 189.78,  0.041, 228.95,  0.053, 215.79,  0.055, 240.64,  0.116, 220.82,  0.075, 196.99,  0.088, 204.82,  0.103, 198.61,  0.102, 215.86,  0.089, 190.30,  0.102, 183.93,  0.108, 187.45,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.187, 101.13,-99.000, -99.00,-99.000, -99.00,
1/17/2008 21:30:00, 11.7, 90.0,  0.0,  0.0, 37.433, 26.71,  0.0,  0.0,  0.112, 188.20,  0.109, 219.40,  0.123, 221.71,  0.113, 218.90,  0.127, 212.44,  0.090, 207.14,  0.081, 200.89,  0.063, 171.74,  0.120, 180.00,  0.099, 184.04,  0.099, 186.98,  0.104, 203.85,  0.115, 186.01,  0.104, 173.90,  0.035, 186.52,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.077, 105.84,  0.110,  91.04,-99.000, -99.00,-99.000, -99.00,
1/17/2008 22:00:00, 11.7, 90.0,  0.0,  0.0, 37.434, 26.71,  0.0,  0.0,  0.083, 190.37,  0.054, 242.49,  0.035, 227.29,  0.030, 199.65,  0.041, 232.00,  0.030, 219.56,  0.047, 316.74,  0.009, 180.00,  0.024, 207.65,  0.026, 155.38,  0.068, 217.21,  0.077, 211.22,  0.049, 236.63,  0.034, 239.62,  0.055, 154.36,  0.023, 226.74,  0.033, 313.78,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.203,  72.55,-99.000, -99.00,-99.000, -99.00,
1/17/2008 22:30:00, 11.7, 90.0,  0.0,  0.0, 37.445, 26.71,  0.0,  0.0,  0.065, 141.89,  0.075, 139.90,  0.097, 154.23,  0.077, 153.10,  0.071, 156.70,  0.035, 149.04,  0.032, 185.36,  0.038, 244.80,  0.017, 270.00,  0.068, 280.15,  0.020, 300.47,  0.038, 310.76,  0.045, 267.46,  0.060, 269.05,  0.072, 285.40,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.030, 122.62,  0.157,  77.47,-99.000, -99.00,-99.000, -99.00,
1/17/2008 23:00:00, 11.7, 90.0,  0.0,  0.0, 37.452, 26.71,  0.0,  0.0,  0.058, 192.85,  0.128, 183.13,  0.090, 174.29,  0.083, 176.55,  0.110, 177.40,  0.073, 182.35,  0.064, 162.70,  0.099, 154.98,  0.118, 184.84,  0.091, 174.98,  0.110, 176.36,  0.107, 183.74,  0.124, 182.31,  0.116, 170.05,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.234,  88.53,-99.000, -99.00,-99.000, -99.00,
1/17/2008 23:30:00, 11.7, 90.0,  0.0,  0.0, 37.471, 26.70,  0.0,  0.0,  0.096, 191.43,  0.082, 191.31,  0.095, 180.60,  0.032, 185.36,  0.094, 184.86,  0.097, 204.98,  0.067, 225.60,  0.080, 182.15,  0.094, 197.28,  0.120, 180.48,  0.099, 196.42,  0.082, 192.68,  0.115, 157.46,  0.086, 121.65,  0.078, 148.15,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.169, 131.41,-99.000, -99.00,-99.000, -99.00,
1/18/2008 00:00:00, 11.7, 90.0,  0.0,  0.0, 37.485, 26.70,  0.0,  0.0,  0.070, 195.83,  0.102, 182.81,  0.131, 203.83,  0.092, 188.13,  0.085, 167.76,  0.085, 197.15,  0.045, 236.66,  0.099, 182.89,  0.043, 217.41,  0.090, 174.29,  0.077, 171.76,  0.081, 161.34,  0.137, 193.93,  0.135, 183.39,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.189, 115.35,-99.000, -99.00,-99.000, -99.00,
1/18/2008 00:30:00, 11.7, 90.0,  0.0,  0.0, 37.505, 26.70,  0.0,  0.0,  0.066, 175.67,  0.112, 191.31,  0.101, 204.02,  0.108, 203.48,  0.121, 200.22,  0.107, 181.07,  0.095, 204.94,  0.130, 190.19,  0.097, 194.32,  0.129, 188.00,  0.140, 175.07,  0.122, 194.26,  0.123, 203.01,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.136, 107.10,-99.000, -99.00,-99.000, -99.00,
1/18/2008 01:00:00, 11.7, 90.0,  0.0,  0.0, 37.534, 26.70,  0.0,  0.0,  0.053, 195.35,  0.072, 191.15,  0.045, 221.42,  0.064, 204.96,  0.076, 200.11,  0.088, 172.79,  0.063, 231.48,  0.112, 183.58,  0.121, 204.87,  0.108, 215.17,  0.077, 225.53,  0.081, 208.78,  0.122, 195.17,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.157,  91.82,-99.000, -99.00,-99.000, -99.00,
1/18/2008 01:30:00, 11.7, 90.0,  0.0,  0.0, 37.563, 26.69,  0.0,  0.0,  0.116, 200.79,  0.080, 204.33,  0.090, 197.43,  0.101, 223.80,  0.107, 195.72,  0.141, 194.83,  0.159, 195.35,  0.145, 204.08,  0.144, 194.91,  0.131, 190.54,  0.104, 189.37,  0.163, 184.94,  0.140, 199.98,  0.100, 199.34,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.171,  75.80,-99.000, -99.00,-99.000, -99.00,
1/18/2008 02:00:00, 11.7, 90.0,  0.0,  0.0, 37.587, 26.68,  0.0,  0.0,  0.089, 188.40,  0.124, 195.38,  0.100, 193.90,  0.121, 183.31,  0.131, 182.62,  0.127, 169.57,  0.107, 164.28,  0.100, 145.99,  0.079, 166.14,  0.107, 157.50,  0.092, 161.57,  0.101, 166.79,  0.086, 167.91,  0.091, 180.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.228,  68.39,-99.000, -99.00,-99.000, -99.00,
1/18/2008 02:30:00, 11.7, 90.0,  0.0,  0.0, 37.614, 26.67,  0.0,  0.0,  0.032, 104.47,  0.058, 159.68,  0.013,  48.01,  0.036, 133.88,  0.021, 119.05,  0.024, 109.18,  0.008,  82.87,  0.020, 149.53,  0.018, 157.62,  0.014,  56.31,  0.038, 203.20,  0.051, 170.91,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.451,  65.93,-99.000, -99.00,-99.000, -99.00,
1/18/2008 03:00:00, 11.7, 90.0,  0.0,  0.0, 37.650, 26.68,  0.0,  0.0,  0.041,  21.54,  0.086,  78.56,  0.061, 101.31,  0.086, 109.07,  0.082,  94.18,  0.062, 138.29,  0.040, 159.78,  0.064,  67.86,  0.046, 100.08,  0.096, 113.36,  0.090, 110.26,  0.064, 103.60,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.355,  74.99,-99.000, -99.00,-99.000, -99.00,
1/18/2008 03:30:00, 11.7, 90.0,  0.0,  0.0, 37.681, 26.68,  0.0,  0.0,  0.093,  49.80,  0.122,  66.37,  0.095,  89.40,  0.115,  93.98,  0.127,  85.50,  0.084, 126.73,  0.102,  92.81,  0.086,  81.96,  0.115,  92.99,  0.108,  93.18,  0.131,  97.45,  0.095,  97.87,  0.084,  94.09,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.215,  78.48,-99.000, -99.00,-99.000, -99.00,
1/18/2008 04:00:00, 11.7, 90.0,  0.0,  0.0, 37.703, 26.67,  0.0,  0.0,  0.093, 107.46,  0.115, 117.90,  0.123,  95.62,  0.077, 101.16,  0.125,  97.35,  0.147,  80.60,  0.164,  91.75,  0.135,  90.00,  0.133,  93.87,  0.154,  95.60,  0.154, 104.67,  0.110, 114.23,  0.135, 125.69,  0.164,  86.86,  0.147,  71.81,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.315,  84.34,-99.000, -99.00,-99.000, -99.00,
1/18/2008 04:30:00, 11.7, 90.0,  0.0,  0.0, 37.729, 26.68,  0.0,  0.0,  0.071,  94.83,  0.094,  90.00,  0.098,  99.94,  0.158, 118.35,  0.161, 112.26,  0.162, 102.14,  0.166, 114.24,  0.149,  93.07,  0.161,  80.36,  0.166,  96.57,  0.163, 101.31,  0.131,  92.62,  0.131,  89.56,  0.160,  93.22,  0.117,  99.38,  0.158, 115.43,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.322,  63.67,-99.000, -99.00,-99.000, -99.00,
1/18/2008 05:00:00, 11.7, 90.0,  0.0,  0.0, 37.740, 26.67,  0.0,  0.0,  0.179, 130.71,  0.201, 130.57,  0.197, 123.85,  0.205, 133.81,  0.217, 121.05,  0.146, 119.55,  0.222, 113.91,  0.204, 122.60,  0.222, 122.69,  0.177, 115.41,  0.213,  94.58,  0.207, 110.36,  0.192, 111.75,  0.180, 100.87,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.398,  82.20,-99.000, -99.00,-99.000, -99.00,
1/18/2008 05:30:00, 11.7, 90.0,  0.0,  0.0, 37.757, 26.66,  0.0,  0.0,  0.103, 131.86,  0.097,  93.54,  0.175, 104.91,  0.148, 112.59,  0.140, 119.49,  0.112, 132.83,  0.104, 129.17,  0.185, 100.58,  0.204,  99.60,  0.145, 114.97,  0.177, 112.94,  0.156, 115.08,  0.158, 123.39,  0.197, 111.48,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.306,  75.06,-99.000, -99.00,-99.000, -99.00,
1/18/2008 06:00:00, 11.7, 90.0,  0.0,  0.0, 37.767, 26.66,  0.0,  0.0,  0.104, 147.99,  0.145, 108.06,  0.185, 113.93,  0.143, 110.09,  0.198,  93.47,  0.204, 116.44,  0.227, 119.05,  0.224, 117.14,  0.180, 120.42,  0.154, 131.85,  0.201, 123.85,  0.184, 119.36,  0.161, 112.59,  0.165, 123.40,  0.236, 108.05,  0.156, 107.51,  0.180, 127.76,  0.225, 119.87,-99.000, -99.00,-99.000, -99.00,  0.257, 108.36,  0.339,  91.01,-99.000, -99.00,-99.000, -99.00,
1/18/2008 06:30:00, 11.7, 90.0,  0.0,  0.0, 37.772, 26.66,  0.0,  0.0,  0.131, 112.45,  0.186, 111.46,  0.191, 113.75,  0.196, 109.08,  0.246, 117.09,  0.200, 108.98,  0.224, 110.14,  0.230, 112.45,  0.236, 128.28,  0.253, 127.78,  0.209, 126.65,  0.232, 123.42,  0.228, 124.11,  0.255, 123.01,  0.202, 115.17,  0.226, 126.92,  0.159, 120.59,  0.185, 113.24,  0.214, 113.09,  0.248, 117.08,  0.238, 133.98,  0.187, 110.66,-99.000, -99.00,-99.000, -99.00,
1/18/2008 07:00:00, 11.7, 90.0,  0.0,  0.0, 37.782, 26.66,  0.0,  0.0,  0.160, 129.67,  0.151, 134.73,  0.161, 122.80,  0.172, 119.99,  0.169, 116.26,  0.166, 115.64,  0.198, 106.42,  0.202, 115.17,  0.216, 115.85,  0.240, 109.19,  0.237, 125.23,  0.229, 126.47,  0.197, 123.85,  0.235, 115.69,  0.204, 120.34,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.225,  95.10,-99.000, -99.00,-99.000, -99.00,
1/18/2008 07:30:00, 11.7, 90.0,  0.0,  0.0, 37.774, 26.65,  0.0,  0.0,  0.034, 100.30,  0.088, 149.37,  0.156, 140.19,  0.141, 117.83,  0.202, 125.34,  0.244, 120.56,  0.221, 125.63,  0.211, 119.24,  0.219, 126.09,  0.155, 124.51,  0.215, 136.13,  0.193, 110.59,  0.223, 139.18,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.261,  79.64,-99.000, -99.00,-99.000, -99.00,
1/18/2008 08:00:00, 11.7, 90.0,  0.0,  0.0, 37.777, 26.64,  0.0,  0.0,  0.138, 150.46,  0.051,  80.91,  0.073,  67.32,  0.142,  83.93,  0.202, 106.65,  0.227, 125.51,  0.217, 119.29,  0.187, 130.43,  0.192, 138.59,  0.173, 129.59,  0.181, 129.85,  0.225, 140.59,  0.258, 139.40,  0.232, 142.88,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.231, 110.00,-99.000, -99.00,-99.000, -99.00,
1/18/2008 08:30:00, 11.7, 90.0,  0.0,  0.0, 37.776, 26.63,  0.0,  0.0,  0.148, 138.01,  0.187, 136.95,  0.178, 143.45,  0.195, 137.08,  0.209, 137.32,  0.170, 135.95,  0.231, 141.15,  0.216, 136.87,  0.219, 135.74,  0.267, 133.63,  0.252, 129.05,  0.247, 131.05,  0.264, 144.39,  0.278, 136.02,  0.284, 143.74,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.242,  87.87,-99.000, -99.00,-99.000, -99.00,
1/18/2008 09:00:00, 11.7, 90.0,  0.0,  0.0, 37.770, 26.62,  0.0,  0.0,  0.127, 162.14,  0.218, 143.97,  0.222, 147.67,  0.266, 149.96,  0.242, 154.60,  0.309, 154.10,  0.287, 153.26,  0.239, 143.51,  0.246, 146.12,  0.233, 139.53,  0.267, 147.68,  0.270, 145.43,  0.254, 145.43,  0.258, 147.36,  0.246, 137.48,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.289,  92.97,-99.000, -99.00,-99.000, -99.00,
1/18/2008 09:30:00, 11.7, 90.0,  0.0,  0.0, 37.750, 26.62,  0.0,  0.0,  0.122, 154.27,  0.133, 165.65,  0.186, 144.43,  0.210, 160.27,  0.217, 155.56,  0.237, 138.08,  0.261, 151.86,  0.247, 150.11,  0.238, 142.17,  0.244, 145.20,  0.266, 141.10,  0.206, 142.30,  0.216, 150.35,  0.224, 145.74,  0.222, 147.67,  0.239, 138.05,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.199, 117.60,-99.000, -99.00,-99.000, -99.00,
1/18/2008 10:00:00, 11.7, 90.0,  0.0,  0.0, 37.745, 26.62,  0.0,  0.0,  0.055, 150.64,  0.186, 148.61,  0.177, 150.54,  0.188, 146.48,  0.198, 145.51,  0.237, 159.27,  0.267, 162.99,  0.195, 161.75,  0.262, 160.80,  0.270, 152.68,  0.270, 154.76,  0.255, 153.43,  0.223, 150.45,  0.230, 149.98,  0.234, 142.98,  0.249, 149.63,  0.202, 148.99,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.152, 113.20,-99.000, -99.00,-99.000, -99.00,
1/18/2008 10:30:00, 11.7, 90.0,  0.0,  0.0, 37.728, 26.63,  0.0,  0.0,  0.071, 180.00,  0.164, 165.88,  0.149, 158.41,  0.164, 160.46,  0.188, 173.29,  0.171, 170.59,  0.152, 165.87,  0.200, 166.10,  0.196, 163.41,  0.171, 160.93,  0.192, 149.96,  0.209, 162.78,  0.192, 164.88,  0.212, 167.21,  0.225, 153.89,  0.224, 152.29,  0.237, 150.73,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.107, 122.80,-99.000, -99.00,-99.000, -99.00,
1/18/2008 11:00:00, 11.7, 90.0,  0.0,  0.0, 37.704, 26.64,  0.0,  0.0,  0.115, 216.87,  0.146, 179.22,  0.135, 183.39,  0.204, 168.69,  0.227, 172.66,  0.283, 171.07,  0.222, 176.65,  0.300, 171.95,  0.199, 167.22,  0.267, 173.33,  0.217, 157.22,  0.222, 162.14,  0.217, 166.41,  0.262, 160.87,  0.227, 167.55,  0.268, 161.50,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,-99.000, -99.00,  0.187, 106.79,-99.000, -99.00,-99.000, -99.00,
