DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),Speed#16(32.5m),Dir#16(32.5m),Speed#17(34.5m),Dir#17(34.5m),Speed#18(36.5m),Dir#18(36.5m),Speed#19(38.5m),Dir#19(38.5m),Speed#20(40.5m),Dir#20(40.5m)
1/29/2015 19:00,11.7,190.3,1.3,6.9,32.376,27.07,0,0,0.135,131.11,0.047,106.11,0.037,108.92,0.072,124.8,0.138,113.04,0.114,125.36,0.116,124.51,0.144,121.37,0.106,115.84,0.053,141.84,0.05,182.29,0.1,289.34,0.162,294.03,0.487,291.45,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/29/2015 20:00,11.7,190.5,1.3,6.9,32.346,27.02,0,0,0.123,107.55,0.067,107.35,0.045,93.81,0.096,152.63,0.096,132.47,0.11,136.11,0.131,135.31,0.18,134.33,0.098,170.63,0.028,212.01,0.031,305.75,0.049,325.01,0.164,302.52,0.591,286.01,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/29/2015 21:00,11.7,190.4,1.3,6.9,32.318,27.02,0,0,0.124,92.77,0.04,90,0.097,104.32,0.09,119.12,0.07,104.83,0.092,91.87,0.063,69.55,0.047,73.89,0.037,353.83,0.054,338.2,0.045,0,0.074,337.91,0.195,315.83,0.524,280.34,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/29/2015 22:00,11.7,190.3,1.3,6.9,32.299,27.03,0,0,0.036,120.14,0.076,333.43,0.058,120.11,0.014,123.69,0.025,101.31,0.032,181.79,0.054,164.93,0.019,161.57,0.052,210.96,0.028,247.07,0.055,202.38,0.042,271.36,0.128,296.37,0.523,272.41,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/29/2015 23:00,11.7,190.2,1.3,6.9,32.284,27.03,0,0,0.095,112.25,0.042,157.69,0.054,118.95,0.058,176.05,0.035,143.13,0.04,110.22,0.033,127.57,0.028,140.71,0.073,176.86,0.041,218,0.052,225.78,0.071,256.16,0.182,288.53,0.498,264.36,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/30/2015 0:00,11.7,190.4,1.3,6.9,32.282,27.03,0,0,0.049,96.98,0.039,178.53,0.088,180,0.059,189.78,0.08,195.95,0.06,179.05,0.029,136.4,0.043,172.06,0.085,200.79,0.059,253.11,0.039,239.53,0.1,268.85,0.199,281.87,0.631,283.2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/30/2015 1:00,11.7,190.3,1.3,6.9,32.274,27.02,0,0,0.081,116.25,0.011,52.13,0.034,243.43,0.052,267.8,0.076,244.11,0.067,226.81,0.135,222.3,0.096,214.85,0.08,228.54,0.095,243.17,0.123,244.48,0.156,257.39,0.288,279.59,0.626,277.16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/30/2015 2:00,11.7,190.2,1.3,6.9,32.27,27.02,0,0,0.085,253.69,0.116,270,0.101,259.7,0.081,245.32,0.091,245.4,0.08,251.11,0.068,243.06,0.101,229.03,0.1,256.66,0.094,258.33,0.116,254.53,0.159,261.31,0.283,287.92,0.621,295.04,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/30/2015 3:00,11.7,190.5,1.3,6.9,32.277,27.02,0,0,0.058,300.96,0.089,256.43,0.051,257.59,0.12,255.04,0.108,246.04,0.073,241.33,0.105,242.7,0.093,260.13,0.115,269.5,0.118,252.18,0.105,292.91,0.145,291.43,0.303,306.95,0.675,296.49,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/30/2015 4:00,11.7,190.1,1.3,6.9,32.282,27.01,0,0,0.036,204.44,0.045,271.27,0.038,302.01,0.062,234.25,0.072,247.01,0.087,256.76,0.085,250.07,0.061,258.69,0.024,297.65,0.007,195.95,0.022,316.85,0.047,312.44,0.186,303.6,0.594,288.34,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
