DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(0.7m),Dir#1(0.7m),Speed#2(1.2m),Dir#2(1.2m),Speed#3(1.7m),Dir#3(1.7m),Speed#4(2.2m),Dir#4(2.2m),Speed#5(2.7m),Dir#5(2.7m),Speed#6(3.2m),Dir#6(3.2m),Speed#7(3.7m),Dir#7(3.7m),Speed#8(4.2m),Dir#8(4.2m),Speed#9(4.7m),Dir#9(4.7m),Speed#10(5.2m),Dir#10(5.2m),Speed#11(5.7m),Dir#11(5.7m),Speed#12(6.2m),Dir#12(6.2m),Speed#13(6.7m),Dir#13(6.7m),Speed#14(7.2m),Dir#14(7.2m),Speed#15(7.7m),Dir#15(7.7m),Speed#16(8.2m),Dir#16(8.2m),Speed#17(8.7m),Dir#17(8.7m),Speed#18(9.2m),Dir#18(9.2m),Speed#19(9.7m),Dir#19(9.7m),Speed#20(10.2m),Dir#20(10.2m)
8/6/2008 14:00,11.8,115.7,6.9,-0.6,8.805,28.88,0,0,0.268,270,0.282,269.8,0.321,267.68,0.353,269.19,0.403,264.59,0.417,264.63,0.439,263.85,0.415,263.63,0.439,263.99,0.467,264.35,0.451,263.76,0.425,263.38,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/6/2008 14:10,11.8,115.7,6.9,-0.7,8.795,28.85,0,0,0.241,295.61,0.164,286.67,0.191,277.83,0.191,273.3,0.239,268.32,0.243,268.82,0.267,258.1,0.286,262.58,0.279,256.51,0.291,262.29,0.315,274.01,0.356,275.97,0.335,277.38,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/6/2008 14:20,11.8,115.7,6.9,-0.6,8.8,28.86,0,0,0.239,273.35,0.337,265.24,0.336,270,0.39,269.56,0.427,263.67,0.429,267.06,0.438,267.39,0.445,265.36,0.445,263.55,0.435,258.74,0.403,256.79,0.367,259,0.306,254.05,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/6/2008 14:30,11.8,115.7,6.9,-0.6,8.787,28.83,0,0,0.382,270,0.442,267.8,0.444,272.71,0.489,268.13,0.454,268.36,0.461,266.27,0.457,270.38,0.474,270.6,0.47,265.36,0.407,266.34,0.398,261.48,0.366,256.23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/6/2008 14:40,11.8,115.8,6.9,-0.6,8.772,28.85,0,0,0.241,254.35,0.323,263.95,0.402,255.76,0.371,256.11,0.358,256.93,0.321,262.12,0.262,264.96,0.254,268.87,0.213,265.42,0.183,258.32,0.171,252.31,0.098,257.66,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/6/2008 14:50,11.8,115.7,6.9,-0.6,8.78,28.79,0,0,0.262,272.84,0.237,272.66,0.274,269.79,0.284,268.99,0.279,268.77,0.346,272.15,0.34,268.48,0.378,267.73,0.37,268.76,0.38,268.04,0.384,267.76,0.347,269.83,0.279,268.77,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/6/2008 15:00,11.8,115.7,6.9,-0.6,8.772,28.79,0,0,0.286,270.4,0.243,260.31,0.273,252.96,0.294,260.41,0.32,264.98,0.351,268.69,0.357,266.14,0.367,267.66,0.345,262.83,0.287,262.18,0.233,260.38,0.196,265.31,0.155,286.1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/6/2008 15:10,11.8,115.7,6.9,-0.6,8.774,28.79,0,0,0.372,274.01,0.37,269.07,0.416,264.76,0.4,267.14,0.433,268.02,0.426,270,0.41,267.06,0.415,269.45,0.42,266.31,0.374,268.93,0.375,271.99,0.36,273.82,0.342,272.85,0.295,273.89,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/6/2008 15:20,11.8,115.7,6.9,-0.7,8.764,28.81,0,0,0.297,256.15,0.304,247.39,0.336,247.94,0.356,246.67,0.338,258.72,0.284,247.86,0.275,241.76,0.246,240.83,0.205,255.28,0.148,268.45,0.098,271.17,0.032,295.77,0.012,345.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/6/2008 15:30,11.8,115.7,6.9,-0.6,8.757,28.71,0,0,0.243,252.53,0.284,254.69,0.295,256.06,0.304,263.39,0.305,262.64,0.287,263.59,0.228,270.75,0.219,255.96,0.233,259.61,0.214,271.87,0.166,280.09,0.191,268.8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
